"models","params","target","forecast_date"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-04-19"
"CU-select",0,"1 wk ahead cum death","2021-04-19"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-04-19"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-04-19"
"JHU_CSSE-DECOM",0.265953208992258,"1 wk ahead inc case","2021-04-19"
"Microsoft-DeepSTIA",0.409789157522954,"1 wk ahead inc case","2021-04-19"
"LNQ-ens1",-0.0939928976490829,"1 wk ahead inc case","2021-04-19"
"COVIDhub-baseline",0.0544737756070774,"1 wk ahead inc case","2021-04-19"
"Karlen-pypm",0.229999403652024,"1 wk ahead inc case","2021-04-19"
"USC-SI_kJalpha",0.123632212893754,"1 wk ahead inc case","2021-04-19"
"CEID-Walk",0,"1 wk ahead inc case","2021-04-19"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-04-19"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-04-19"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-04-19"
"CU-select",0,"1 wk ahead inc case","2021-04-19"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-04-19"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-04-19"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc case","2021-04-19"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-04-19"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-04-19"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-04-19"
"UMass-MechBayes",0.149183939053488,"4 wk ahead inc death","2021-04-26"
"CU-select",0.268702923046589,"4 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.00491584735541649,"4 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.199799263306485,"4 wk ahead inc death","2021-04-26"
"Karlen-pypm",0.046969376537005,"4 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0.148972600596397,"4 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"4 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"4 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"4 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"4 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.417691399835746,"4 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0.0174987002186715,"4 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.265036958987607,"4 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0.118760053218081,"4 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0.00489185164770039,"4 wk ahead cum death","2021-04-26"
"Karlen-pypm",0.173366654623906,"4 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"4 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead cum death","2021-04-26"
"CU-select",0,"4 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"4 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"4 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"4 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.441317223237835,"4 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0.0788494726734026,"4 wk ahead inc case","2021-04-26"
"CU-select",0.569028291735593,"4 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-04-26"
"CEID-Walk",0,"4 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"4 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"4 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.254429558705304,"3 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.0670917149266719,"3 wk ahead inc death","2021-04-26"
"LNQ-ens1",-0.0942218548843267,"3 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0.00529224692785504,"3 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.167920919668976,"3 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0.180027741364642,"3 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0.0929798924495161,"3 wk ahead inc death","2021-04-26"
"CU-select",0.173531775268932,"3 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"3 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-04-26"
"IHME-CurveFit",0,"3 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"3 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"3 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"3 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.624369194928571,"3 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.248365100785765,"3 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0.125108558601934,"3 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"3 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-04-26"
"Karlen-pypm",0,"3 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"3 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-04-26"
"CU-select",0,"3 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"3 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-04-26"
"IHME-CurveFit",0,"3 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"3 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-04-26"
"LNQ-ens1",1.11458710242082,"3 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",-0.113504294022896,"3 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-04-26"
"CEID-Walk",0,"3 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0,"3 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-04-26"
"CU-select",0,"3 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"3 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"3 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.473480672615392,"2 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",-0.0142702072976264,"2 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0.326377893596589,"2 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.111196476220863,"2 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"2 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0,"2 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-04-26"
"CU-select",0,"2 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"2 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"2 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"2 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"2 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-04-26"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.615801998152957,"2 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.383427389142633,"2 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0,"2 wk ahead cum death","2021-04-26"
"Karlen-pypm",0,"2 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"2 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"2 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"2 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"2 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-04-26"
"CU-select",0,"2 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.174690079532064,"2 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0.108300601154637,"2 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",-0.0735855987302558,"2 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0.309378968237344,"2 wk ahead inc case","2021-04-26"
"CEID-Walk",0.252898635723243,"2 wk ahead inc case","2021-04-26"
"CU-select",0.238964042669969,"2 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"2 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"2 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.505354085636646,"1 wk ahead inc death","2021-04-26"
"Microsoft-DeepSTIA",0.248008330184018,"1 wk ahead inc death","2021-04-26"
"RobertWalraven-ESG",0.158444736597274,"1 wk ahead inc death","2021-04-26"
"LNQ-ens1",0,"1 wk ahead inc death","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-04-26"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc death","2021-04-26"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-04-26"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-04-26"
"Karlen-pypm",0,"1 wk ahead inc death","2021-04-26"
"DDS-NBDS",0,"1 wk ahead inc death","2021-04-26"
"CEID-Walk",0,"1 wk ahead inc death","2021-04-26"
"IEM_MED-CovidProject",0,"1 wk ahead inc death","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-04-26"
"CU-select",0,"1 wk ahead inc death","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead inc death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"1 wk ahead inc death","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-04-26"
"Columbia_UNC-SurvCon",0,"1 wk ahead inc death","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-04-26"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-04-26"
"UMass-MechBayes",0.349509144208533,"1 wk ahead cum death","2021-04-26"
"Karlen-pypm",0.349509144208533,"1 wk ahead cum death","2021-04-26"
"MOBS-GLEAM_COVID",0.300925329704723,"1 wk ahead cum death","2021-04-26"
"Microsoft-DeepSTIA",0,"1 wk ahead cum death","2021-04-26"
"LNQ-ens1",0,"1 wk ahead cum death","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead cum death","2021-04-26"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-04-26"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-04-26"
"CEID-Walk",0,"1 wk ahead cum death","2021-04-26"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-04-26"
"DDS-NBDS",0,"1 wk ahead cum death","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-04-26"
"UCSD_NEU-DeepGLEAM",0,"1 wk ahead cum death","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-04-26"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-04-26"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-04-26"
"CU-select",0,"1 wk ahead cum death","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-04-26"
"LNQ-ens1",0.254993561932906,"1 wk ahead inc case","2021-04-26"
"Microsoft-DeepSTIA",0.513804478967112,"1 wk ahead inc case","2021-04-26"
"JHU_CSSE-DECOM",0.170304128221096,"1 wk ahead inc case","2021-04-26"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-04-26"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-04-26"
"CEID-Walk",0,"1 wk ahead inc case","2021-04-26"
"CU-select",0,"1 wk ahead inc case","2021-04-26"
"Karlen-pypm",0,"1 wk ahead inc case","2021-04-26"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-04-26"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-04-26"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-04-26"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-04-26"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-04-26"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-04-26"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-04-26"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-04-26"
"MOBS-GLEAM_COVID",0,"1 wk ahead inc case","2021-04-26"
"UMass-MechBayes",0.215926250220537,"4 wk ahead inc death","2021-05-03"
"LNQ-ens1",0.131678760749669,"4 wk ahead inc death","2021-05-03"
"USC-SI_kJalpha",0.431660620546198,"4 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0,"4 wk ahead inc death","2021-05-03"
"CU-select",0,"4 wk ahead inc death","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead inc death","2021-05-03"
"Karlen-pypm",0,"4 wk ahead inc death","2021-05-03"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-03"
"CEID-Walk",0,"4 wk ahead inc death","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-05-03"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-05-03"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-03"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.498410426590085,"4 wk ahead cum death","2021-05-03"
"RobertWalraven-ESG",0.150924664067619,"4 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.0210068442709049,"4 wk ahead cum death","2021-05-03"
"USC-SI_kJalpha",0.172649709479067,"4 wk ahead cum death","2021-05-03"
"Karlen-pypm",0.0919657194757922,"4 wk ahead cum death","2021-05-03"
"SteveMcConnell-CovidComplete",0.0624331495418308,"4 wk ahead cum death","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-05-03"
"CU-select",0,"4 wk ahead cum death","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead cum death","2021-05-03"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-05-03"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-05-03"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-05-03"
"CEID-Walk",0,"4 wk ahead cum death","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-05-03"
"DDS-NBDS",0,"4 wk ahead cum death","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.544475839434265,"4 wk ahead inc case","2021-05-03"
"CEID-Walk",0.402307317573943,"4 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0,"4 wk ahead inc case","2021-05-03"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-05-03"
"CU-select",0,"4 wk ahead inc case","2021-05-03"
"USC-SI_kJalpha",0,"4 wk ahead inc case","2021-05-03"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-05-03"
"UVA-Ensemble",0,"4 wk ahead inc case","2021-05-03"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-05-03"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-05-03"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-05-03"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc case","2021-05-03"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-05-03"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-05-03"
"Karlen-pypm",0,"4 wk ahead inc case","2021-05-03"
"UMass-MechBayes",0.220339941253227,"3 wk ahead inc death","2021-05-03"
"LANL-GrowthRate",-0.0227853082131462,"3 wk ahead inc death","2021-05-03"
"LNQ-ens1",0.0709022857491572,"3 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0.0609677004054937,"3 wk ahead inc death","2021-05-03"
"CU-select",0.144842704090487,"3 wk ahead inc death","2021-05-03"
"USC-SI_kJalpha",0.311793453433273,"3 wk ahead inc death","2021-05-03"
"Karlen-pypm",0.0258418815517295,"3 wk ahead inc death","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-05-03"
"DDS-NBDS",0,"3 wk ahead inc death","2021-05-03"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-05-03"
"CEID-Walk",0,"3 wk ahead inc death","2021-05-03"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-05-03"
"IEM_MED-CovidProject",0,"3 wk ahead inc death","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-05-03"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.739086089300277,"3 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.0850060275724579,"3 wk ahead cum death","2021-05-03"
"Karlen-pypm",0.174320286613345,"3 wk ahead cum death","2021-05-03"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-05-03"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-05-03"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-05-03"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-05-03"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead cum death","2021-05-03"
"CEID-Walk",0,"3 wk ahead cum death","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-05-03"
"DDS-NBDS",0,"3 wk ahead cum death","2021-05-03"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-05-03"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-05-03"
"CU-select",0,"3 wk ahead cum death","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-05-03"
"LNQ-ens1",0.548434354606563,"3 wk ahead inc case","2021-05-03"
"CEID-Walk",0.324872067835906,"3 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0,"3 wk ahead inc case","2021-05-03"
"UVA-Ensemble",0,"3 wk ahead inc case","2021-05-03"
"CU-select",0,"3 wk ahead inc case","2021-05-03"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-05-03"
"USC-SI_kJalpha",0,"3 wk ahead inc case","2021-05-03"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-05-03"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-05-03"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-05-03"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-05-03"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-05-03"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc case","2021-05-03"
"Karlen-pypm",0,"3 wk ahead inc case","2021-05-03"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-05-03"
"LANL-GrowthRate",0.0291037551055762,"2 wk ahead inc death","2021-05-03"
"UMass-MechBayes",0.518313300769602,"2 wk ahead inc death","2021-05-03"
"RobertWalraven-ESG",0.300020202192868,"2 wk ahead inc death","2021-05-03"
"LNQ-ens1",0,"2 wk ahead inc death","2021-05-03"
"Karlen-pypm",0,"2 wk ahead inc death","2021-05-03"
